row_id,content,theme,sentiment_word,sentiment_anls
4856,这是第二次在京东上买手机，现在苹果手机便宜了。昨天晚上定的，今天上午就到了，速度很快。手机等用过了再评价吧！,NULL;速度;,便宜;很快;,1;1;
4857,效果不咋地,效果;,不咋地;,-1;
4858,为什么价格总是一天一变呢？？？,,,
4859,买了很多次了，以前都很好，但是这次太差了吧！核桃是坏的，山楂就像不要钱一样的在里面占据了80%，希望有待改进！,NULL;NULL;NULL;,很好;太差;坏;,1;-1;-1;
4860,单位采购，小朋友用很方便，实惠,NULL;NULL;,方便;实惠;,1;1;
4861,最不满意的一次购物，刚买几天价格跌了一百。<br/>用后真不值！还漏水。建议别买！,NULL;NULL;,不满意;不值;,-1;-1;
4862,小瓶的，蓝罐没看到,,,
4863,就一条数据线,,,
4864,不黑不吹。为了时效才选在在京东买的。可是对产品不满意。不说包装啥的了。套子本身刚打开就发现一块黑斑，像是弄了块煤炭灰在那儿。第二，盖子和airpods不严实，而且很容易掉。见图。不是很推荐。,产品;NULL;NULL;,不满意;不严实;容易掉;,-1;-1;-1;
4865,买完两天就降价 让人很不爽,NULL;,不爽;,-1;
4866,就是个小喇叭，没有低音效果，和普通有线耳机比差远了。跑步时，声音经常有干扰，不知道是否和周围建筑物有关系。,耳机;声音;,差远了;干扰;,-1;-1;
4867,吃一口直接吐了，剩下的全倒了，难吃至极，千万别买,NULL;,难吃;,-1;
4868,拿标准尺去测，误差比较大。。。。,误差;,较大;,-1;
4869,第二次买同样的  结果质量相差太大  包装也是完全变了  味道太重  同样的价钱  伤心 影响战斗力,质量;味道;NULL;,太大;太重;伤心;,-1;-1;-1;
4870,打开软件也不见往昔的碟数信息，而且还鸡贼的打上钢印。<br/>???重量626克，表面凹槽的深浅推测三碟版本。那么下一个硬盘就西数，日立一圈再考虑希捷了。,,,
4871,就是看着比较碎 不知道是压得 还是怎么回事,看着;,较碎;,-1;
4872,最差的一次购物，第一次没发蓝牙遥控，说挽货，挽贷还是没有补发蓝牙，京东太差了，不知道***养一帮費物干嘛,购物;京东;,差;太差;,-1;-1;
4873,虽然我不太介意翻新和二手，但我不希望下次在京东购物时再遇到商品的包装有明显拆封过的痕迹&hellip;&hellip;第一次买这么贵的拖板，就遇到不愉快的购物体验&hellip;&hellip;<br/><br/>ps：离电线端的第一个接口好像有些问题&hellip;&hellip;,拖板;NULL;,贵;不愉快;,-1;-1;
4874,这个咖啡的味道太淡，如果喜欢苦一点，焦一点的话不要买这个。,味道;NULL;,太淡;不要买;,-1;-1;
4875,水杯不合理，奶嘴没用上，鸭嘴还可以，但是吸管盖问题严重。盖上有两个空，宝宝喝水的时候，稍稍抬起，水就会从两个空流出，呛到宝宝的口鼻。水杯放在床上，打开的状态下，也会把水洒床上。差评，不要购买了，设计不合理,水杯;问题;NULL;设计;,不合理;严重;差评;不合理;,-1;-1;-1;-1;
4876,老牌子了 还是小时候就用的蜂花牌 情怀吧,,,
4877,用的我孩子都红屁股，再不敢用？只能到实体店买喽！,,,
4878,老板还送了赠品真不错，以后还来你家买。给力。赞,赠品;NULL;NULL;,不错;给力;赞;,1;1;1;
4879,用了可以，就是发货慢三天才到。所以不买第二次了,NULL;发货;,可以;慢;,1;-1;
4880,不错哦，很实惠,NULL;NULL;,不错;实惠;,1;1;
4881,看评论都说有些气味，这个口罩不止是味大，很刺鼻的气味，整个无纺布上都是，没法戴，本身就是个污染源；防伪贴是破损的.还是9332质量更好些，打开就可以直接戴。,NULL;NULL;质量;,刺鼻;破损;更好;,-1;-1;1;
4882,陈米，不咋地,NULL;,不咋地;,-1;
4883,好。很好！好。很好！好。很好！好。很好！好。很好！好。很好！,NULL;NULL;NULL;NULL;NULL;NULL;NULL;,好;很好;很好;很好;很好;很好;很好;,1;1;1;1;1;1;1;
4884,物流很快非常满意东西不错非常好用味道也不刺鼻,物流;NULL;东西;NULL;味道;,很快;满意;不错;好用;不刺鼻;,1;1;1;1;1;
4885,用了没有一个月，耳麦就接触不良，啸叫严重，不良产品,耳麦;NULL;产品;,接触不良;严重;不良;,-1;-1;-1;
4886,一般，不是很好，又不保温,NULL;NULL;NULL;,一般;不是很好;不保温;,0;-1;-1;
4887,不错，很喜欢、下次再来买。,NULL;NULL;,不错;喜欢;,1;1;
4888,面膜超级长，试问谁的脸型能合适？,面膜;脸型;,长;合适;,-1;1;
4889,很好用，很方便。,NULL;NULL;,好用;方便;,1;1;
4890,一直信赖京东的品质～！！&hellip;&hellip;,京东;,信赖;,1;
4891,太小了，不实用,NULL;NULL;,太小;不实用;,-1;-1;
4892,好评，很喜欢,NULL;NULL;,好评;喜欢;,1;1;
4893,看相不错  功能挺全的  就是买完就降价10块钱 联系卖家就没人理了  买之前可以联系上  售后堪忧啊,看相;功能;卖家;售后;,不错;全;没人理;堪忧;,1;1;-1;-1;
4894,很便宜，非常好，棒棒哒，给力,NULL;NULL;NULL;NULL;,便宜;好;棒棒哒;给力;,1;1;1;1;
4895,价格比超市便宜,价格;,便宜;,1;
4896,好喝，就是有点贵,NULL;NULL;,好喝;有点贵;,1;-1;
4897,一般吧-------------------,NULL;,一般;,0;
4898,这个洗衣液一直在用，不错，很好，用的洗衣液,NULL;NULL;,不错;很好;,1;1;
4899,盒子破损，运输时候要注意&hellip;&hellip;,盒子;,破损;,-1;
4900,有时候是带抽的，有时候买又不带,,,
4901,不好！&hellip;&hellip;,NULL;,不好;,-1;
4902,外箱没有明显伤痕，但有轻微的挤压痕迹，好在两层纸箱包装，影响不大，没有出现包装破损。拆开来有轻微的塑料味，盖子的包边缝隙确实略大，上半身和下半身的用料明显不一样，接上电后时间和真实时间一致，明显用过的啊，先试机看看有没有问题，如果不满意，就考虑换货或者退货了。,包装;缝隙;,破损;略大;,-1;-1;
4903,价格是很不错的，遗憾怎么这次不是京东物流配送，是达达配送，配送人员很大力的放在地下，这可是液体，而且还是带气的苏打水，这样一摔，估计我打开的时候气都涌出来了，这次得配送我是很不满意的,价格;NULL;配送;,不错;遗憾;不满意;,1;-1;-1;
4904,质量一办,,,
4905,看样子不像防水的，洗过用下再看吧&hellip;&hellip;,,,
4906,可以的。,NULL;,可以;,1;
4907,一直都在京东买，以后还来，棒棒的,NULL;,棒棒的;,1;
4908,不要在京东的自营店买东西。奶瓶买到了发现是塑料的，没有拆开包装打算退货换成玻璃的。京东不给退，也不给换。但是贝亲旗舰店就可以换的。差评！,NULL;,差评;,-1;
4909,路由器放在房间里，在阳台上就只有二格信号，7米左右的距离,,,
4910,茶叶碎末太多，喝了好几天没有什么效果，估计是假丁香茶,NULL;,假;,-1;
4911,还可以。就是皱的很。没以前好,NULL;,还可以;,1;
4912,很好，完美支持！,NULL;NULL;,很好;完美;,1;1;
4913,稍微有点小。,NULL;,小;,-1;
4914,东西很快～很满意，会下次再买的,东西;NULL;,很快;满意;,1;1;
4915,充不上电，差评,NULL;NULL;,充不上电;差评;,-1;-1;
4916,大品牌值得信赖，值得购买。值得购买。,大品牌;NULL;NULL;,值得信赖;值得购买;值得购买;,1;1;1;
4917,质量一般，容易起论，三星，,质量;,一般;,0;
4918,物美价廉，宝贝正品，物流给力，快递小哥直接给我送上楼了，感谢京东。,NULL;宝贝;物流;,物美价廉;正品;给力;,1;1;1;
4919,看到是不错，但是用了怎么样还不知道,NULL;,不错;,1;
4920,布料极差，线头多，穿着难受，恼火,布料;穿着;NULL;,极差;难受;恼火;,-1;-1;-1;
4921,送货员忘记送空调外机支架，导致安装人员和我白白等待两个小时浪费时间，无法安装，请务必盘点清楚货品再出库，别浪费大家的时间,,,
4922,臭单买的，转基因油少吃为妙,,,
4923,用了一下还可以，毕竟一分价钱一分货，主要是孕妇可用。,NULL;,还可以;,1;
4924,购物方便快捷，一直买这个牌子,购物;,方便快捷;,1;
4925,噪音太大，只能录两个小时,噪音;,太大;,-1;
4926,物流很快，东西还未使用，不知效果如何！,物流;,很快;,1;
4927,还不错的，可以推荐的呢,NULL;NULL;,不错;推荐;,1;1;
4928,用着还行，性价比比较高。,用着;性价比;,还行;高;,1;1;
4929,太,,,
4930,还是隔音效果出众，但是质量感觉不如以前的好了。,,,
4931,从沈阳发大连，一天就到了，但有点小瑕疵，额定容量是12800，转化率才64%有点低，还是华为的移动电源。,NULL;NULL;,瑕疵;有点低;,-1;-1;
4932,很好  给送货师傅点赞  每次态度都好,NULL;送货师傅;,很好;点赞;,1;1;
4933,快递员扔柜子里了 没联系,,,
4934,有点紧,NULL;,紧;,-1;
4935,开心,NULL;,开心;,1;
4936,基本没有声音，也很准时，好评,NULL;NULL;,准时;好评;,1;1;
4937,快递很给力，产品感觉没有以前好了,快递;,给力;,1;
4938,不稳,NULL;,不稳;,-1;
4939,速度第三天，本来说好第二天，第二天特意就出时间等，结果。质量就更加一般了。在京东自营换了几个牌子也懒得换了。,质量;牌子;,一般;懒得换;,0;-1;
4940,还可以就是感觉开关有点廉价，,NULL;开关;,还可以;廉价;,1;1;
4941,质量不好，懒得退了，差评。,质量;NULL;,不好;差评;,-1;-1;
4942,模糊到炸,NULL;,模糊;,-1;
4943,买的时候是活动价 买家449 原价499 刚买来一个零六天发现在买家的基础上又降了五十块 关键是买来才用了两三次 而且正好一个月超出了几天不能退差价了 真的太气了 短短时间就降价 水太深了！反正我是心里不舒服的 给个差评！原因很简单 就是你们这样降价让我不爽了！,NULL;NULL;心里;NULL;NULL;,太气;太深;不舒服;差评;简单;,-1;-1;-1;-1;1;
4944,皮带太小了点，皮有点硬，用的还可以,皮带;皮;NULL;,太小;有点硬;还可以;,-1;-1;1;
4945,好吃呀,NULL;,好吃;,1;
4946,哈哈，杯子里满满的全是碎的，所以还是不要买了。还有味道也很怪，茉莉香味去了哪里了。,NULL;,碎;,-1;
4947,挺好。。。,NULL;,挺好;,1;
4948,看着挺好，还没试用，价格有点小贵！,看着;价格;,挺好;有点小贵;,1;-1;
4949,不像所描述一样，充满电，才可以听四个钟，后悔买了,NULL;,后悔;,-1;
4950,没什么用，都不如润滑油,NULL;,没什么用;,-1;
4951,我只能呵呵了,,,
4952,还可以，支持一下。。。。。。。。。。。。,NULL;,还可以;,1;
4953,发货过来的配件损坏，安装师傅现场等不了，自有直接去五金市场买了配件安装，好歹也是有品牌的产品，感觉比杂牌货还差，怀疑是不是正品。,NULL;,差;,-1;
4954,里面的膜打开时都堆在一起，很不好敷。,NULL;,不好;,-1;
4955,物流太慢了，以前买的下单了第二天马上到货了，这次竞然这么就久，三天才到，京东变了，,物流;NULL;,太慢了;久;,-1;0;
4956,材质不好，标签太大太硬，这么大的标签，会扎脸,材质;标签;,不好;太大;,-1;-1;
4957,连移动硬盘经常不识别，插电源也没用，又买了个绿联的，不接电源稳稳的带动移动硬盘,硬盘;,不识别;,-1;
4958,不是说有一堆赠品吗，我怎么只看到一个呢真假，微笑,,,
4959,我替屁股评个价,,,
4960,收到的货和图片一样，就是少了两块刀片,,,
4961,不好，破东西，用着用着都漏了   差评,NULL;东西;用着;NULL;,不好;破;漏;差评;,-1;-1;-1;-1;
4962,第一次在京东买美肤宝还没用不知道好不好,,,
4963,物流很快，老品值得信赖，洗衣服很好，力量够大而且没有-点声音，?????,物流;老品;洗衣服;力量;,很快;值得信赖;很好;够大;,1;1;1;1;
4964,不好吃！！！！不喜欢吃！！！！！！,NULL;NULL;,不好吃;不喜欢;,-1;-1;
4965,第一台，出问题，换了一台，又出问题,,,
4966,和超市价格差不多。并没什么实惠,价格;,差不多;,0;
4967,送的膜就一张，要是一下贴坏了就没了。使用说明太简单了点,NULL;,简单;,-1;
4968,价格比超市便宜&hellip;&hellip;&hellip;&hellip;&hellip;,价格;,便宜;,1;
4969,鞋子味道怪怪的，没有特步鞋子专有的味道，脚感也不好，胶水也露出来了，,味道;脚感;,怪怪的;不好;,-1;-1;
4970,手机买回来后一直没用，等到第二天拆封用的时候，一试，话筒是坏的，联系退货，商家一直不给回复。,话筒;,坏;,-1;
4971,质量不好，起毛太严重了，不值得买,质量;起毛;NULL;,不好;严重;不值;,-1;-1;-1;
4972,不好，拆开都是粉末，不知道能不能和！很不满意！,NULL;NULL;,不好;不满意;,-1;-1;
4973,酒水可以实惠的很&hellip;&hellip;口感不错?以后继续支持,NULL;NULL;口感;,可以;实惠;不错;,1;1;1;
4974,这个质量真的不是很理想，实际上生活中用到的不多。,,,
4975,物品很给力  值得购买！！！   好评<br/><br/>不开机时   能听到电流声！！！,物品;NULL;NULL;,给力;值得购买;好评;,1;1;1;
4976,挂面吃的口感还行，挺实惠的，就是没有货次日达变成一星期达了，也没有补偿，不高兴，生气了。,口感;NULL;NULL;NULL;,还行;实惠;不高兴;生气;,1;1;-1;-1;
4977,备件囤货中，还没用到。物流很快，但包装都压坏了。,物流;包装;,很快;压坏;,1;-1;
4978,吸尘效果是不错，不过就是声音确实大。还有就是怎么会才用一阵子就自动关机呢？那么以后想搞清洁也要分开好多次了。,吸尘效果;声音;,不错;大;,1;-1;
4979,两-块-钱的质量，不建议购买,,,
4980,洗不掉颜色。,,,
4981,根本就不是3D的无语,NULL;,无语;,-1;
4982,口感一般般,口感;,一般般;,0;
4983,洗后顺顺的,NULL;,顺顺;,1;
4984,送的，买主板,,,
4985,包裝簡單,,,
4986,值得信赖，京东购物。,NULL;,值得信赖;,1;
4987,有异味，用开水、加茶叶泡了好长时间，依旧还是有味，感觉杯盖的塑料材质味道很大。,NULL;NULL;味道;,异味;有味;很大;,-1;-1;1;
4988,原味的一般般吧，还可以,原味;NULL;,一般般;还可以;,0;1;
4989,很小只啊～感觉不够用，味道真的蛮特殊的，有些人可能觉得接手不了吧，我觉得还是好闻的～,NULL;觉得;,不够用;好闻;,-1;1;
4990,今天就降了50/郁闷啊,NULL;,郁闷;,-1;
4991,质量还可以的样子。。。。,质量;,还可以;,1;
4992,男用的很，很难用,NULL;,难用;,-1;
4993,比想象的差很远，,NULL;,差;,-1;
4994,还可以吧。。。。。。。。。。。。。,NULL;,还可以;,1;
4995,味道挺好闻的就是贵了,味道;NULL;,好闻;贵;,1;-1;
4996,内置电池很不给力，亮不了多少分钟。能申请换货吗？,电池;,不给力;,-1;
4997,还没有试穿看着样子还是不错的就是颜色不是很一致,样子;,不错;,1;
4998,日期是17年09，23，非转基因富虹一级大豆油，油很好，就是连个包装都没有，桶上沾一条胶带裸奔过来，桶上全瘪了，磨损面目全非，幸亏没有漏油，要不只能收到空着的满身伤痕的凹空桶了，这是京东自营吗,NULL;NULL;,很好;瘪;,1;-1;
